year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2022,22," 9,270,358,649 "," 6,244,646 "," 540,277 "," 357,594 ",,,,,,,," 6,249 "," 864,030,263 "," 2,651 "," 35,648,109 "," 4,690 "," 328,357,406 ", 778 ," 8,388,252 ", 277 ," 48,933,267 ", 255 ," 3,368,165 ", 211 ," 17,995,599 ", 168 ," 959,797 "
2022,94501," 14,356,453 "," 8,768 "," 689,025 "," 471,924 ",,,,,,,, 6 ," 712,365 ", 0   , 0   , 4 ," 151,118 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94502," 4,447,296 "," 2,911 "," 648,406 "," 445,781 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94536," 14,512,973 "," 11,538 "," 546,114 "," 371,367 ",,,,,,,, 7 ," 851,025 ", 0   , 0   , 6 ," 594,939 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94538," 8,562,682 "," 8,008 "," 459,904 "," 309,943 ",,,,,,,, 4 ," 469,710 ", 1 ," 42,905 ", 4 ," 144,989 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94539," 18,643,399 "," 12,000 "," 761,484 "," 514,513 ",,,,,,,, 4 ," 682,270 ", 0   , 0   , 4 ," 256,197 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94541," 9,880,017 "," 7,645 "," 477,667 "," 321,950 ",,,,,,,, 10 ," 1,287,608 ", 0   , 0   , 7 ," 622,735 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94542," 6,510,480 "," 3,296 "," 776,466 "," 512,223 ",,,,,,,, 4 ," 762,038 ", 0   , 0   , 3 ," 197,024 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94544," 11,203,946 "," 9,336 "," 453,733 "," 303,030 ",,,,,,,, 9 ," 1,071,746 ", 1 ," 56,514 ", 12 ," 426,804 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94545," 6,847,339 "," 5,804 "," 486,665 "," 328,497 ",,,,,,,, 5 ," 179,538 ", 0   , 0   , 2 ," 94,694 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94546," 13,045,760 "," 9,474 "," 554,036 "," 376,663 ",,,,,,,, 7 ," 448,047 ", 0   , 0   , 5 ," 306,940 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94550," 18,709,389 "," 12,905 "," 666,562 "," 464,475 ",,,,,,,, 12 ," 1,030,256 ", 0   , 0   , 7 ," 296,940 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2022,94551," 10,169,698 "," 8,022 "," 516,497 "," 355,767 ",,,,,,,, 5 ," 162,131 ", 1 ," 17,152 ", 4 ," 101,237 ", 1 ," 6,282 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
