year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2018,18," 6,260,330,756 "," 5,960,476 "," 483,678 "," 310,581 ",,,,,,,," 8,839 "," 605,073,709 ", 710 ," 11,248,639 "," 4,846 "," 222,454,617 ", 411 ," 4,071,453 "," 15,951 "," 4,623,450,322 "," 3,037 "," 81,355,892 "," 14,241 "," 1,950,638,965 "," 2,167 "," 27,380,539 "
2018,94501," 9,933,204 "," 8,554 "," 557,095 "," 386,940 ",,,,,,,, 4 ," 388,563 ", 0   , 0   , 3 ," 121,204 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94502," 3,011,338 "," 2,855 "," 527,140 "," 368,718 ",,,,,,,, 3 ," 226,224 ", 0   , 0   , 3 ," 33,606 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94536," 10,146,580 "," 11,543 "," 443,780 "," 312,406 ",,,,,,,, 12 ," 816,670 ", 0   , 0   , 9 ," 421,144 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94537," 1,415 ", 2 ," 343,715 "," 257,971 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94538," 6,015,182 "," 7,968 "," 371,684 "," 259,935 ",,,,,,,, 8 ," 174,976 ", 0   , 0   , 3 ," 93,330 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94539," 12,838,226 "," 11,788 "," 617,642 "," 433,224 ",,,,,,,, 9 ," 752,397 ", 0   , 0   , 4 ," 344,836 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94541," 6,748,675 "," 7,515 "," 385,723 "," 266,082 ",,,,,,,, 14 ," 231,021 ", 0   , 0   , 8 ," 74,651 ", 0   , 0   , 1 ," 24,302 ", 0   , 0   , 0   , 0   , 0   , 0   
2018,94542," 3,960,706 "," 3,158 "," 629,902 "," 429,098 ",,,,,,,, 5 ," 95,000 ", 0   , 0   , 1 ," 37,316 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94544," 7,398,943 "," 9,020 "," 364,428 "," 247,440 ",,,,,,,, 11 ," 82,674 ", 2 ," 42,392 ", 4 ," 18,030 ", 1 ," 2,643 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94545," 4,495,582 "," 5,665 "," 394,092 "," 270,524 ",,,,,,,, 6 ," 271,322 ", 0   , 0   , 2 ," 191,872 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94546," 8,788,461 "," 9,335 "," 449,072 "," 311,959 ",,,,,,,, 7 ," 865,084 ", 0   , 0   , 4 ," 389,673 ", 0   , 0   , 1 ," 1,448 ", 0   , 0   , 1 , 98 , 0   , 0   
2018,94550," 12,710,425 "," 12,932 "," 543,080 "," 384,327 ",,,,,,,, 13 ," 936,841 ", 1 ," 24,698 ", 10 ," 278,777 ", 1 ," 12,547 ", 1 ," 408,068 ", 0   , 0   , 1 ," 273,375 ", 0   , 0   
