year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2023,94560," 11,273,602 "," 9,129 "," 563,383 "," 372,618 ",,,,,,,, 8 ," 1,092,419 ", 1 ," 8,374 ", 6 ," 417,260 ", 1 ," 1,425 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94566," 20,537,037 "," 10,102 "," 912,616 "," 606,994 ",,,,,,,, 6 ," 396,059 ", 0   , 0   , 3 ," 86,179 ", 0   , 0   , 1 ," 4,664 ", 0   , 0   , 0   , 0   , 0   , 0   
2023,94568," 18,406,978 "," 11,712 "," 766,412 "," 491,987 ",,,,,,,, 5 ," 1,392,463 ", 1 ," 3,799 ", 4 ," 755,326 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94577," 11,302,139 "," 8,162 "," 545,167 "," 368,008 ",,,,,,,, 9 ," 473,819 ", 0   , 0   , 9 ," 209,766 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94578," 5,809,326 "," 4,787 "," 480,508 "," 314,733 ",,,,,,,, 1 ," 12,058 ", 0   , 0   , 1 ," 2,127 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94579," 5,308,029 "," 4,530 "," 494,397 "," 326,670 ",,,,,,,, 2 ," 412,574 ", 0   , 0   , 2 ," 168,364 ", 0   , 0   , 1 ," 2,217 ", 0   , 0   , 0   , 0   , 0   , 0   
2023,94580," 7,008,743 "," 6,032 "," 456,528 "," 304,361 ",,,,,,,, 8 ," 1,934,202 ", 0   , 0   , 7 ," 381,207 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94586," 832,239 ", 274 ," 1,008,111 "," 682,973 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94587," 16,195,199 "," 11,591 "," 568,418 "," 381,272 ",,,,,,,, 15 ," 1,919,454 ", 0   , 0   , 11 ," 1,627,817 ", 0   , 0   , 1 ," 3,501 ", 0   , 0   , 0   , 0   , 0   , 0   
2023,94588," 11,274,538 "," 6,332 "," 757,239 "," 506,366 ",,,,,,,, 5 ," 374,742 ", 1 ," 313,538 ", 4 ," 193,027 ", 1 ," 115,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94601," 5,878,182 "," 3,933 "," 480,670 "," 306,395 ",,,,,,,, 4 ," 900,710 ", 1 ," 1,317 ", 2 ," 705,171 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94602," 12,503,095 "," 6,415 "," 673,950 "," 447,021 ",,,,,,,, 2 ," 439,051 ", 0   , 0   , 2 ," 48,502 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94603," 5,152,110 "," 4,147 "," 382,347 "," 244,653 ",,,,,,,, 5 ," 954,606 ", 1 ," 2,777 ", 4 ," 408,942 ", 0   , 0   , 1 , 924 , 1 ," 13,722 ", 0   , 0   , 1 ," 4,574 "
2023,94605," 15,603,905 "," 8,478 "," 571,704 "," 377,635 ",,,,,,,, 11 ," 1,493,408 ", 4 ," 35,402 ", 9 ," 392,467 ", 1 ," 5,500 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94606," 3,452,519 "," 2,092 "," 588,332 "," 367,174 ",,,,,,,, 1 ," 27,269 ", 2 ," 4,772 ", 1 ," 15,490 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94607," 1,758,070 "," 1,060 "," 605,457 "," 387,071 ",,,,,,,, 1 ," 40,009 ", 0   , 0   , 1 ," 25,009 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94608," 4,187,235 "," 2,563 "," 560,964 "," 361,245 ",,,,,,,, 2 ," 359,681 ", 0   , 0   , 3 ," 361,012 ", 0   , 0   , 1 ," 5,001 ", 0   , 0   , 0   , 0   , 0   , 0   
2023,94609," 4,543,353 "," 2,441 "," 647,466 "," 422,363 ",,,,,,,, 1 ," 224,305 ", 1 , 735 , 1 ," 20,244 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94610," 10,564,108 "," 4,097 "," 1,017,918 "," 678,241 ",,,,,,,, 3 ," 458,552 ", 0   , 0   , 1 ," 50,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94611," 27,210,837 "," 8,897 "," 1,145,172 "," 733,629 ",,,,,,,, 4 ," 228,751 ", 1 ," 5,820 ", 3 ," 61,026 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94612," 243,711 ", 147 ," 594,363 "," 367,233 ",,,,,,,, 1 ," 20,000 ", 0   , 0   , 1 ," 10,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94618," 11,571,464 "," 4,223 "," 1,056,882 "," 694,566 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94619," 10,995,272 "," 5,644 "," 640,850 "," 422,234 ",,,,,,,, 2 ," 723,716 ", 2 ," 17,543 ", 1 ," 277,404 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94621," 3,868,808 "," 2,957 "," 382,855 "," 242,810 ",,,,,,,, 8 ," 625,161 ", 3 ," 10,147 ", 5 ," 99,331 ", 1 ," 7,549 ", 0   , 0   , 1 , 231 , 0   , 0   , 0   , 0   
2023,94702," 5,211,749 "," 3,287 "," 555,585 "," 369,885 ",,,,,,,, 1 ," 8,900 ", 0   , 0   , 2 ," 13,383 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94703," 5,364,140 "," 2,830 "," 666,238 "," 448,345 ",,,,,,,, 3 ," 1,613,583 ", 0   , 0   , 2 ," 651,590 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94704," 1,312,669 ", 499 ," 934,461 "," 618,877 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94705," 10,631,404 "," 2,949 "," 1,315,994 "," 862,954 ",,,,,,,, 5 ," 602,059 ", 0   , 0   , 4 ," 106,939 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94706," 5,272,731 "," 3,392 "," 617,355 "," 415,978 ",,,,,,,, 1 ," 28,035 ", 0   , 0   , 1 ," 6,863 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94707," 11,188,865 "," 4,360 "," 984,317 "," 669,314 ",,,,,,,, 2 ," 146,209 ", 0   , 0   , 2 ," 18,944 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94708," 10,113,015 "," 3,870 "," 983,854 "," 672,509 ",,,,,,,, 3 ," 665,008 ", 1 ," 44,054 ", 3 ," 237,214 ", 1 ," 52,949 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94709," 1,982,840 ", 787 ," 934,367 "," 641,566 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94710," 1,496,073 ", 931 ," 589,675 "," 403,933 ",,,,,,,, 2 ," 533,945 ", 0   , 0   , 2 ," 244,817 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94720," 2,061 ", 1 ," 504,000 "," 378,000 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95646," 685,026 ", 189 ," 1,034,069 "," 638,927 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,96120," 904,475 ", 308 ," 625,561 "," 395,230 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95601," 239,155 ", 94 ," 535,619 "," 337,027 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95629," 762,815 ", 270 ," 513,623 "," 339,712 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95640," 3,960,427 "," 2,437 "," 467,368 "," 305,090 ",,,,,,,, 0   , 0   , 0   , 0   , 1 ," 26,415 ", 0   , 0   , 1 ," 28,185 ", 0   , 0   , 1 ," 9,345 ", 0   , 0   
2023,95642," 3,799,718 "," 1,768 "," 516,606 "," 341,845 ",,,,,,,, 1 ," 8,714 ", 0   , 0   , 1 ," 3,452 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95644," 1,368 ", 1 ," 276,400 "," 152,020 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95665," 2,450,062 "," 1,321 "," 485,799 "," 317,208 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95666," 3,845,777 "," 2,281 "," 441,193 "," 282,890 ",,,,,,,, 1 ," 350,712 ", 0   , 0   , 2 ," 199,550 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95669," 1,560,842 ", 621 ," 553,908 "," 352,974 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95675," 89,593 ", 82 ," 318,700 "," 201,451 ",,,,,,,, 1 ," 8,602 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95685," 2,839,830 "," 1,253 "," 537,297 "," 350,239 ",,,,,,,, 1 ," 380,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95689," 1,247,504 ", 545 ," 517,994 "," 337,798 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95699," 99,613 ", 45 ," 502,506 "," 318,699 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95914," 304,629 ", 109 ," 469,119 "," 318,089 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95916," 253,187 ", 136 ," 397,775 "," 268,938 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95917," 898,378 ", 681 ," 364,996 "," 251,506 ",,,,,,,, 1 ," 51,990 ", 0   , 0   , 1 ," 31,903 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95926," 8,282,201 "," 6,435 "," 460,965 "," 319,580 ",,,,,,,, 6 ," 860,240 ", 1 ," 57,765 ", 5 ," 370,431 ", 1 ," 19,372 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95928," 9,654,957 "," 6,240 "," 518,022 "," 357,952 ",,,,,,,, 4 ," 12,598 ", 0   , 0   , 2 ," 5,616 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95930," 167,999 ", 104 ," 394,905 "," 261,025 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95938," 1,604,291 ", 841 ," 578,985 "," 393,943 ",,,,,,,, 1 ," 20,106 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95940," 6,928 ", 2 ," 409,150 "," 253,900 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95941," 116,675 ", 61 ," 389,585 "," 243,784 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95942," 1,222,058 ", 521 ," 480,486 "," 316,010 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95948," 2,670,916 "," 2,065 "," 401,288 "," 275,083 ",,,,,,,, 6 ," 1,081,023 ", 1 ," 45,517 ", 6 ," 401,096 ", 1 ," 11,813 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95954," 3,066,280 "," 1,550 "," 426,047 "," 275,624 ",,,,,,,, 1 ," 20,912 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95958," 21,815 ", 12 ," 383,888 "," 226,162 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95965," 4,858,598 "," 2,783 "," 384,436 "," 261,129 ",,,,,,,, 3 ," 452,486 ", 0   , 0   , 1 ," 42,578 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95966," 10,658,888 "," 5,498 "," 411,844 "," 269,847 ",,,,,,,, 5 ," 232,371 ", 1 ," 74,319 ", 3 ," 28,970 ", 1 ," 81,716 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95968," 313,940 ", 202 ," 340,055 "," 232,440 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95969," 5,310,338 "," 2,804 "," 476,772 "," 320,180 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95973," 11,370,279 "," 8,007 "," 510,655 "," 352,075 ",,,,,,,, 7 ," 422,273 ", 1 ," 4,845 ", 5 ," 47,773 ", 1 , 507 , 1 ," 29,325 ", 0   , 0   , 0   , 0   , 0   , 0   
2023,95974," 116,106 ", 66 ," 443,288 "," 311,942 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95978," 98,152 ", 55 ," 362,221 "," 236,035 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95221," 26,754 ", 9 ," 741,681 "," 414,431 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95222," 3,611,351 "," 1,444 "," 537,037 "," 352,249 ",,,,,,,, 2 ," 109,987 ", 0   , 0   , 2 ," 45,788 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95223," 8,855,683 "," 4,736 "," 496,365 "," 306,007 ",,,,,,,, 1 ," 3,023 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95224," 262,378 ", 121 ," 483,306 "," 315,470 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95225," 440,022 ", 154 ," 486,987 "," 323,396 ",,,,,,,, 1 ," 9,261 ", 0   , 0   , 1 ," 8,763 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95226," 45,350 ", 14 ," 469,076 "," 337,994 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95228," 4,454,101 "," 1,892 "," 600,006 "," 380,263 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95229," 33,559 ", 17 ," 415,030 "," 269,009 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95232," 175,451 ", 82 ," 458,695 "," 306,499 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95233," 240,878 ", 141 ," 458,092 "," 288,514 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95245," 1,303,049 ", 520 ," 483,129 "," 323,529 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95246," 949,658 ", 417 ," 467,283 "," 309,097 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95247," 3,026,905 "," 1,364 "," 591,071 "," 376,664 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95248," 200,721 ", 100 ," 391,474 "," 256,642 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95249," 1,466,290 ", 699 ," 431,541 "," 285,891 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95251," 353,674 ", 162 ," 485,668 "," 317,427 ",,,,,,,, 1 ," 28,424 ", 0   , 0   , 1 ," 14,933 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95252," 9,022,799 "," 4,200 "," 476,090 "," 304,015 ",,,,,,,, 1 ," 750,000 ", 2 ," 89,963 ", 3 ," 359,174 ", 1 ," 56,604 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95254," 535,794 ", 191 ," 576,807 "," 385,829 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95255," 851,881 ", 488 ," 391,016 "," 255,595 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95257," 203,210 ", 138 ," 354,865 "," 229,846 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95912," 1,067,479 ", 835 ," 415,910 "," 277,002 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95932," 1,846,092 "," 1,483 "," 433,417 "," 296,541 ",,,,,,,, 2 ," 174,926 ", 0   , 0   , 3 ," 185,921 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95950," 55,366 ", 45 ," 379,394 "," 260,806 ",,,,,,,, 1 ," 27,653 ", 0   , 0   , 1 ," 7,191 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95955," 200,738 ", 159 ," 383,077 "," 255,991 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95970," 89,032 ", 76 ," 349,664 "," 243,364 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95979," 263,165 ", 132 ," 389,418 "," 253,324 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,95987," 1,179,197 "," 1,050 "," 399,912 "," 268,732 ",,,,,,,, 2 ," 335,070 ", 0   , 0   , 2 ," 102,720 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94505," 8,331,895 "," 4,997 "," 774,941 "," 515,011 ",,,,,,,, 5 ," 723,493 ", 1 ," 18,000 ", 4 ," 235,140 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94506," 20,574,972 "," 6,756 "," 1,269,299 "," 828,363 ",,,,,,,, 2 ," 147,470 ", 0   , 0   , 3 ," 95,356 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94507," 17,721,388 "," 4,858 "," 1,483,485 "," 970,350 ",,,,,,,, 1 ," 1,614,073 ", 0   , 0   , 1 ," 66,710 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94509," 16,834,806 "," 12,303 "," 479,693 "," 321,746 ",,,,,,,, 25 ," 2,546,553 ", 2 ," 74,214 ", 18 ," 1,593,499 ", 2 ," 13,677 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94511," 990,087 ", 623 ," 590,497 "," 371,480 ",,,,,,,, 2 ," 510,822 ", 0   , 0   , 1 ," 96,172 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94513," 26,964,476 "," 17,235 "," 700,199 "," 460,074 ",,,,,,,, 7 ," 1,230,112 ", 0   , 0   , 4 ," 346,186 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94514," 537,834 ", 273 ," 712,036 "," 487,998 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2023,94516," 82,591 ", 33 ," 917,105 "," 659,996 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
