year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2019,94545," 4,851,578 "," 5,733 "," 415,027 "," 284,079 ",,,,,,,, 4 ," 86,674 ", 0   , 0   , 2 ," 15,691 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94546," 9,487,536 "," 9,420 "," 472,047 "," 326,982 ",,,,,,,, 8 ," 415,831 ", 1 , 207 , 6 ," 303,956 ", 1 ," 6,300 ", 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94550," 13,731,592 "," 12,989 "," 572,913 "," 404,278 ",,,,,,,, 10 ," 1,052,568 ", 1 ," 5,350 ", 5 ," 358,755 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94551," 7,160,709 "," 7,894 "," 440,289 "," 311,473 ",,,,,,,, 10 ," 512,740 ", 0   , 0   , 8 ," 310,469 ", 0   , 0   , 1 ," 52,197 ", 0   , 0   , 1 ," 92,586 ", 0   , 0   
2019,94552," 5,320,015 "," 3,825 "," 624,578 "," 435,407 ",,,,,,,, 6 ," 50,222 ", 0   , 0   , 1 ," 10,765 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94555," 5,592,774 "," 6,562 "," 462,936 "," 316,822 ",,,,,,,, 3 ," 8,499 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94560," 7,253,970 "," 8,548 "," 427,515 "," 295,119 ",,,,,,,, 6 ," 545,555 ", 0   , 0   , 2 ," 100,000 ", 0   , 0   , 1 ," 1,222 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,94566," 13,771,913 "," 10,168 "," 755,651 "," 515,968 ",,,,,,,, 12 ," 988,648 ", 1 ," 4,432 ", 4 ," 382,776 ", 1 ," 9,573 ", 1 ," 2,884 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,94568," 11,038,554 "," 11,205 "," 615,517 "," 411,198 ",,,,,,,, 7 ," 168,804 ", 0   , 0   , 4 ," 4,980 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94577," 7,779,815 "," 8,217 "," 434,328 "," 299,688 ",,,,,,,, 10 ," 602,823 ", 2 ," 7,280 ", 5 ," 242,114 ", 1 ," 5,190 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94578," 4,139,826 "," 4,797 "," 385,916 "," 263,616 ",,,,,,,, 6 ," 121,954 ", 1 ," 10,000 ", 2 ," 102,360 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94579," 3,790,910 "," 4,561 "," 394,865 "," 268,279 ",,,,,,,, 2 ," 20,242 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94580," 4,956,574 "," 6,000 "," 367,226 "," 252,912 ",,,,,,,, 4 ," 317,860 ", 1 , 721 , 3 ," 153,199 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94586," 530,628 ", 280 ," 847,751 "," 570,749 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94587," 10,752,630 "," 11,664 "," 449,798 "," 313,028 ",,,,,,,, 10 ," 757,601 ", 0   , 0   , 6 ," 439,891 ", 0   , 0   , 1 ," 4,870 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,94588," 7,541,201 "," 6,376 "," 618,137 "," 428,987 ",,,,,,,, 3 ," 619,398 ", 0   , 0   , 1 ," 193,152 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94601," 4,220,499 "," 3,780 "," 384,824 "," 254,770 ",,,,,,,, 13 ," 1,170,948 ", 0   , 0   , 8 ," 504,421 ", 0   , 0   , 1 ," 39,157 ", 0   , 0   , 1 ," 15,000 ", 0   , 0   
2019,94602," 9,016,565 "," 6,309 "," 540,105 "," 372,963 ",,,,,,,, 6 ," 55,634 ", 1 ," 1,821 ", 2 ," 60,436 ", 1 ," 2,258 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94603," 3,667,337 "," 3,956 "," 307,451 "," 202,326 ",,,,,,,, 9 ," 192,617 ", 0   , 0   , 5 ," 35,261 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94605," 10,517,725 "," 8,286 "," 460,051 "," 317,197 ",,,,,,,, 19 ," 703,890 ", 0   , 0   , 8 ," 122,032 ", 0   , 0   , 2 ," 3,022 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,94606," 2,476,054 "," 1,975 "," 462,381 "," 303,259 ",,,,,,,, 2 ," 7,972 ", 0   , 0   , 2 ," 10,798 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94607," 1,233,319 "," 1,008 "," 473,009 "," 313,393 ",,,,,,,, 2 ," 12,792 ", 0   , 0   , 1 ," 1,599 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94608," 3,000,855 "," 2,432 "," 436,670 "," 292,694 ",,,,,,,, 5 ," 1,002,704 ", 0   , 0   , 2 ," 504,939 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94609," 3,346,139 "," 2,388 "," 503,099 "," 340,219 ",,,,,,,, 3 ," 685,805 ", 0   , 0   , 3 ," 135,548 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94610," 7,740,971 "," 4,073 "," 823,909 "," 562,506 ",,,,,,,, 4 ," 1,199,487 ", 0   , 0   , 2 ," 105,764 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94611," 20,615,505 "," 9,114 "," 964,310 "," 636,152 ",,,,,,,, 8 ," 2,182,588 ", 0   , 0   , 7 ," 634,736 ", 0   , 0   , 2 ," 16,952 ", 0   , 0   , 1 ," 3,094 ", 0   , 0   
2019,94612," 185,693 ", 146 ," 454,894 "," 300,416 ",,,,,,,, 1 ," 55,999 ", 0   , 0   , 1 ," 7,388 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94614," 2,519 ", 1 ," 1,114,000 "," 557,000 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94615, 773 , 1 ," 319,700 "," 240,000 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94618," 8,027,310 "," 4,176 "," 854,007 "," 579,817 ",,,,,,,, 6 ," 1,083,824 ", 0   , 0   , 2 ," 295,805 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94619," 7,707,060 "," 5,573 "," 517,463 "," 355,191 ",,,,,,,, 6 ," 305,460 ", 0   , 0   , 3 ," 105,137 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94621," 2,715,760 "," 2,750 "," 306,105 "," 201,458 ",,,,,,,, 2 ," 66,028 ", 0   , 0   , 1 ," 19,298 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94702," 3,830,681 "," 3,253 "," 442,184 "," 304,728 ",,,,,,,, 2 ," 910,568 ", 0   , 0   , 2 ," 165,270 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94703," 3,930,972 "," 2,810 "," 532,487 "," 365,921 ",,,,,,,, 2 ," 64,402 ", 0   , 0   , 3 ," 484,755 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94704," 984,141 ", 503 ," 751,260 "," 511,150 ",,,,,,,, 1 ," 128,505 ", 0   , 0   , 2 ," 83,236 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94705," 7,407,577 "," 2,979 "," 1,094,519 "," 728,896 ",,,,,,,, 2 ," 27,219 ", 0   , 0   , 1 ," 5,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94706," 3,793,630 "," 3,383 "," 491,396 "," 336,952 ",,,,,,,, 3 ," 346,499 ", 0   , 0   , 2 ," 54,500 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94707," 7,533,663 "," 4,344 "," 798,670 "," 555,160 ",,,,,,,, 10 ," 118,095 ", 0   , 0   , 7 ," 133,124 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94708," 7,285,684 "," 3,918 "," 804,288 "," 555,918 ",,,,,,,, 1 ," 1,299 ", 1 ," 6,330 ", 1 ," 4,102 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 1,000 ", 0   , 0   
2019,94709," 1,448,793 ", 795 ," 756,905 "," 529,012 ",,,,,,,, 1 ," 400,000 ", 0   , 0   , 1 ," 250,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94710," 1,028,618 ", 889 ," 464,412 "," 319,994 ",,,,,,,, 3 ," 35,431 ", 0   , 0   , 1 ," 12,937 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94720," 1,616 ", 1 ," 408,000 "," 306,000 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95646," 548,137 ", 198 ," 1,042,936 "," 622,267 ",,,,,,,, 0   , 0   , 0   , 0   , 1 ," 5,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,96120," 528,091 ", 323 ," 501,008 "," 339,067 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95601," 120,876 ", 89 ," 418,488 "," 291,198 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95629," 447,489 ", 272 ," 425,685 "," 298,536 ",,,,,,,, 2 ," 59,177 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95640," 1,936,469 "," 2,077 "," 364,404 "," 256,974 ",,,,,,,, 4 ," 360,305 ", 0   , 0   , 2 ," 239,379 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95642," 2,170,682 "," 1,761 "," 417,565 "," 294,207 ",,,,,,,, 2 ," 57,185 ", 0   , 0   , 1 ," 25,001 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95644," 1,058 ", 2 ," 172,756 "," 108,095 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95665," 1,481,414 "," 1,157 "," 396,193 "," 278,426 ",,,,,,,, 1 ," 31,118 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 13,924 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,95666," 2,682,734 "," 2,101 "," 373,625 "," 260,323 ",,,,,,,, 6 ," 1,533,383 ", 0   , 0   , 4 ," 857,945 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95669," 717,291 ", 555 ," 424,274 "," 301,577 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95675," 67,243 ", 66 ," 276,730 "," 193,502 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95685," 1,618,756 "," 1,257 "," 436,565 "," 309,879 ",,,,,,,, 4 ," 28,422 ", 0   , 0   , 2 ," 10,618 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95689," 718,815 ", 513 ," 411,225 "," 289,848 ",,,,,,,, 1 ," 4,180 ", 0   , 0   , 1 ," 1,276 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95699," 27,197 ", 26 ," 342,375 "," 238,974 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95914," 178,562 ", 122 ," 348,135 "," 243,450 ",,,,,,,, 2 ," 4,758 ", 0   , 0   , 2 ," 9,638 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95916," 405,054 ", 290 ," 320,350 "," 225,599 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95917," 545,467 ", 639 ," 281,186 "," 197,604 ",,,,,,,, 1 ," 103,123 ", 0   , 0   , 1 ," 130,500 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95926," 5,783,048 "," 6,270 "," 357,326 "," 248,221 ",,,,,,,, 5 ," 217,905 ", 0   , 0   , 4 ," 75,569 ", 0   , 0   , 1 ," 1,021 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,95928," 6,210,465 "," 5,977 "," 403,323 "," 281,172 ",,,,,,,, 14 ," 953,705 ", 0   , 0   , 9 ," 416,494 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95930," 104,870 ", 90 ," 292,077 "," 203,471 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95938," 934,788 ", 812 ," 445,532 "," 306,986 ",,,,,,,, 1 ," 5,556 ", 0   , 0   , 1 , 109 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95940," 6,255 ", 4 ," 309,985 "," 209,120 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95941," 74,678 ", 53 ," 311,010 "," 216,678 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95942," 684,801 ", 471 ," 385,336 "," 269,814 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95948," 1,691,836 "," 1,979 "," 309,024 "," 215,343 ",,,,,,,, 1 ," 290,729 ", 0   , 0   , 1 ," 50,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95954," 2,158,871 "," 2,032 "," 298,074 "," 204,471 ",,,,,,,, 8 ," 203,321 ", 0   , 0   , 5 ," 41,870 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95958," 9,757 ", 11 ," 315,707 "," 177,927 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95965," 2,541,058 "," 2,611 "," 293,940 "," 206,577 ",,,,,,,, 4 ," 233,529 ", 0   , 0   , 2 ," 105,801 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95966," 5,981,945 "," 5,496 "," 319,307 "," 224,088 ",,,,,,,, 12 ," 634,243 ", 0   , 0   , 11 ," 153,608 ", 0   , 0   , 1 ," 6,060 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,95968," 186,322 ", 212 ," 259,309 "," 184,680 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95969," 4,819,689 "," 5,359 "," 263,146 "," 182,151 ",,,,,,,, 2 , 0   , 0   , 0   , 3 ," 29,864 ", 0   , 0   , 4 ," (259,933)", 0   , 0   , 1 ," 2,283 ", 0   , 0   
2019,95973," 7,286,704 "," 7,605 "," 390,079 "," 272,696 ",,,,,,,, 7 ," 254,807 ", 1 ," 35,699 ", 3 ," 93,574 ", 0   , 0   , 1 ," 596,000 ", 0   , 0   , 1 ," 300,000 ", 0   , 0   
2019,95974," 57,258 ", 59 ," 345,820 "," 254,420 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95978," 64,296 ", 62 ," 269,028 "," 177,716 ",,,,,,,, 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95221," 30,204 ", 21 ," 446,751 "," 289,602 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95222," 1,770,569 "," 1,385 "," 441,851 "," 314,664 ",,,,,,,, 1 ," 3,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95223," 5,868,439 "," 4,621 "," 405,736 "," 278,230 ",,,,,,,, 5 ," 749,713 ", 0   , 0   , 3 ," 118,194 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95224," 176,611 ", 135 ," 388,487 "," 276,737 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95225," 216,446 ", 165 ," 401,083 "," 287,274 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95226," 19,852 ", 13 ," 393,043 "," 288,649 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95228," 2,272,476 "," 1,850 "," 478,336 "," 330,410 ",,,,,,,, 2 ," 278,703 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95229," 28,905 ", 28 ," 307,442 "," 216,272 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95232," 112,202 ", 81 ," 365,912 "," 261,235 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95233," 170,999 ", 137 ," 365,017 "," 254,390 ",,,,,,,, 2 ," 470,450 ", 0   , 0   , 1 ," 100,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95245," 667,462 ", 485 ," 387,708 "," 276,780 ",,,,,,,, 2 ," 63,418 ", 0   , 0   , 2 ," 45,374 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95246," 598,992 ", 433 ," 383,651 "," 272,789 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95247," 1,906,526 "," 1,282 "," 518,864 "," 356,242 ",,,,,,,, 5 ," 136,953 ", 0   , 0   , 2 ," 56,835 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95248," 190,065 ", 104 ," 340,234 "," 244,192 ",,,,,,,, 1 ," 552,957 ", 0   , 0   , 1 ," 300,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95249," 815,605 ", 715 ," 347,673 "," 246,670 ",,,,,,,, 1 ," 2,144 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95250," 4,012 ", 3 ," 214,640 "," 160,981 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95251," 219,931 ", 165 ," 401,607 "," 284,574 ",,,,,,,, 1 ," 3,776 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95252," 4,600,784 "," 4,182 "," 381,341 "," 268,742 ",,,,,,,, 8 ," 456,710 ", 1 ," 2,774 ", 7 ," 319,866 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95254," 259,365 ", 182 ," 453,958 "," 317,151 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95255," 552,945 ", 450 ," 326,423 "," 226,471 ",,,,,,,, 2 ," 186,346 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95257," 142,195 ", 128 ," 286,501 "," 198,438 ",,,,,,,, 1 ," 1,445 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95912," 695,891 ", 794 ," 321,552 "," 222,523 ",,,,,,,, 1 ," 6,750 ", 0   , 0   , 1 , 516 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95932," 1,344,454 "," 1,375 "," 335,626 "," 233,220 ",,,,,,,, 1 ," 1,110 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 , 641 , 0   , 0   , 0   , 0   , 0   , 0   
2019,95950," 38,661 ", 43 ," 283,101 "," 201,169 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95955," 149,780 ", 150 ," 293,903 "," 208,591 ",,,,,,,, 1 ," 242,500 ", 0   , 0   , 1 ," 53,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95970," 69,704 ", 74 ," 294,713 "," 211,319 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95979," 127,001 ", 125 ," 305,186 "," 211,574 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95987," 801,092 ", 958 ," 305,993 "," 212,055 ",,,,,,,, 1 ," 400,744 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 , 300 , 0   , 0   
2019,94505," 5,447,806 "," 4,787 "," 610,305 "," 422,076 ",,,,,,,, 7 ," 76,290 ", 0   , 0   , 3 ," 315,429 ", 0   , 0   , 1 ," 8,398 ", 1 ," 2,730 ", 1 ," 1,000 ", 0   , 0   
2019,94506," 12,547,604 "," 6,739 "," 1,052,177 "," 709,269 ",,,,,,,, 9 ," 900,568 ", 0   , 0   , 6 ," 331,485 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94507," 11,034,794 "," 4,989 "," 1,254,436 "," 811,990 ",,,,,,,, 9 ," 119,812 ", 0   , 0   , 3 ," 22,188 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94509," 11,019,069 "," 11,958 "," 384,611 "," 267,500 ",,,,,,,, 32 ," 2,689,896 ", 0   , 0   , 21 ," 1,647,851 ", 0   , 0   , 3 ," 2,918 ", 0   , 0   , 2 ," 8,478 ", 0   , 0   
