year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2020,94707," 8,551,378 "," 4,384 "," 842,769 "," 585,248 ",,,,,,,, 8 ," 1,649,554 ", 0   , 0   , 6 ," 1,185,426 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 11,304 ", 0   , 0   
2020,94708," 8,118,658 "," 3,976 "," 851,821 "," 590,196 ",,,,,,,, 2 ," 36,511 ", 0   , 0   , 1 ," 49,757 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 40,096 ", 0   , 0   
2020,94709," 1,587,016 ", 798 ," 803,185 "," 558,584 ",,,,,,,, 1 ," 5,405 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94710," 1,171,197 ", 907 ," 499,597 "," 343,777 ",,,,,,,, 2 ," 80,704 ", 0   , 0   , 1 ," 16,176 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94720," 1,671 ", 1 ," 447,000 "," 335,250 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95646," 642,797 ", 202 ," 1,041,728 "," 613,104 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,96120," 622,487 ", 339 ," 522,691 "," 345,678 ",,,,,,,, 0   , 0   , 0   , 0   , 1 ," 10,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95601," 141,631 ", 95 ," 445,547 "," 306,601 ",,,,,,,, 1 ," 33,976 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95629," 511,577 ", 284 ," 449,755 "," 306,874 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95640," 2,315,456 "," 2,180 "," 390,730 "," 273,067 ",,,,,,,, 2 ," 290,785 ", 0   , 0   , 2 ," 159,391 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95642," 2,527,403 "," 1,843 "," 439,338 "," 303,634 ",,,,,,,, 4 ," 484,795 ", 0   , 0   , 1 ," 190,900 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 3,845 ", 0   , 0   
2020,95644, 629 , 1 ," 233,500 "," 128,425 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95665," 1,651,824 "," 1,312 "," 413,264 "," 281,776 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95666," 2,755,822 "," 2,293 "," 381,633 "," 258,696 ",,,,,,,, 1 ," 415,673 ", 0   , 0   , 1 ," 4,136 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95669," 855,328 ", 580 ," 451,625 "," 314,753 ",,,,,,,, 2 ," 2,133 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95675," 73,452 ", 79 ," 272,527 "," 184,298 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95685," 1,908,956 "," 1,323 "," 459,894 "," 318,601 ",,,,,,,, 1 ," 522,426 ", 0   , 0   , 1 ," 300,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95689," 787,210 ", 558 ," 433,091 "," 296,372 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95699," 37,484 ", 31 ," 355,260 "," 248,874 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95914," 195,947 ", 120 ," 382,423 "," 249,881 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95916," 669,888 ", 448 ," 326,488 "," 229,072 ",,,,,,,, 1 ," 578,856 ", 0   , 0   , 2 ," 331,437 ", 0   , 0   , 172 ," 66,243,155 ", 12 ," 707,430 ", 153 ," 25,554,960 ", 14 ," 294,333 "
2020,95917," 622,017 ", 653 ," 303,646 "," 211,768 ",,,,,,,, 1 ," 23,500 ", 0   , 0   , 1 ," 2,591 ", 0   , 0   , 1 ," 41,948 ", 0   , 0   , 1 ," 11,469 ", 0   , 0   
2020,95926," 6,417,539 "," 6,362 "," 383,328 "," 265,863 ",,,,,,,, 11 ," 1,125,406 ", 0   , 0   , 8 ," 418,469 ", 0   , 0   , 3 ," 14,729 ", 7 ," 75,303 ", 3 ," 11,106 ", 5 ," 19,336 "
2020,95928," 6,916,434 "," 6,060 "," 429,974 "," 298,952 ",,,,,,,, 3 ," 353,568 ", 0   , 0   , 3 ," 63,334 ", 0   , 0   , 3 ," 23,971 ", 2 ," 22,918 ", 2 ," 47,324 ", 1 , 950 
2020,95930," 120,316 ", 106 ," 318,472 "," 216,343 ",,,,,,,, 0   , 0   , 0   , 0   , 1 , 527 , 0   , 0   , 1 ," 1,985 ", 0   , 0   , 1 ," 3,167 ", 1 ," 1,540 "
2020,95938," 1,087,524 ", 819 ," 480,438 "," 325,080 ",,,,,,,, 2 ," 370,398 ", 0   , 0   , 1 , 196 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95940," 11,598 ", 4 ," 304,733 "," 207,364 ",,,,,,,, 1 ," 3,908 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 242,000 ", 0   , 0   , 1 ," 123,750 ", 0   , 0   
2020,95941," 76,742 ", 54 ," 346,433 "," 239,829 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 3 ," 2,817 ", 0   , 0   
2020,95942," 743,666 ", 496 ," 411,762 "," 283,287 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 62,425 ", 0   , 0   
2020,95948," 1,914,479 "," 2,006 "," 332,554 "," 230,346 ",,,,,,,, 3 ," 1,088,178 ", 0   , 0   , 4 ," 521,156 ", 0   , 0   , 1 ," 25,382 ", 0   , 0   , 1 ," 2,264 ", 0   , 0   
2020,95954," 2,012,816 "," 1,691 "," 330,541 "," 220,111 ",,,,,,,, 2 ," 16,140 ", 0   , 0   , 1 , 225 , 0   , 0   , 1 ," 2,653 ", 0   , 0   , 1 ," 3,029 ", 0   , 0   
2020,95958," 10,513 ", 10 ," 344,755 "," 195,225 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95965," 3,027,631 "," 2,734 "," 317,907 "," 219,788 ",,,,,,,, 18 ," 616,641 ", 2 ," 6,853 ", 14 ," 362,508 ", 2 ," 3,069 ", 14 ," 142,265 ", 11 ," 94,765 ", 13 ," 61,160 ", 7 ," 27,892 "
2020,95966," 6,705,879 "," 5,634 "," 342,405 "," 231,915 ",,,,,,,, 10 ," 348,454 ", 1 ," 35,148 ", 4 ," 231,252 ", 1 ," 18,508 ", 55 ," 11,887,243 ", 27 ," 345,806 ", 50 ," 5,187,179 ", 16 ," 60,981 "
2020,95968," 216,682 ", 211 ," 283,589 "," 199,042 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95969," 3,666,654 "," 3,619 "," 294,237 "," 200,276 ",,,,,,,, 1 ," 219,207 ", 0   , 0   , 1 ," 31,195 ", 0   , 0   , 2 ," 21,067 ", 1 ," 7,190 ", 1 ," 11,842 ", 0   , 0   
2020,95973," 8,283,654 "," 7,839 "," 420,359 "," 292,599 ",,,,,,,, 10 ," 460,117 ", 1 ," 13,897 ", 5 ," 25,022 ", 0   , 0   , 7 ," 75,799 ", 9 ," 102,029 ", 8 ," 109,072 ", 6 ," 51,235 "
2020,95974," 67,971 ", 63 ," 370,613 "," 269,876 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95978," 80,776 ", 66 ," 288,335 "," 193,076 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 22,998 ", 0   , 0   
2020,95221," 37,715 ", 23 ," 438,580 "," 282,778 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95222," 2,125,026 "," 1,436 "," 462,664 "," 323,846 ",,,,,,,, 2 ," 62,705 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95223," 6,231,727 "," 4,955 "," 423,787 "," 278,287 ",,,,,,,, 5 ," 58,056 ", 0   , 0   , 1 ," 14,407 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95224," 190,652 ", 141 ," 403,671 "," 278,726 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95225," 261,831 ", 170 ," 427,239 "," 307,475 ",,,,,,,, 1 ," 321,624 ", 0   , 0   , 1 ," 83,765 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95226," 26,644 ", 15 ," 406,695 "," 297,590 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95228," 2,777,375 "," 1,927 "," 507,375 "," 341,160 ",,,,,,,, 1 ," 2,717 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95229," 35,944 ", 29 ," 355,980 "," 231,927 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95232," 114,993 ", 81 ," 374,603 "," 263,348 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95233," 181,922 ", 159 ," 394,391 "," 258,457 ",,,,,,,, 1 ," 5,603 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95245," 784,819 ", 518 ," 403,301 "," 283,122 ",,,,,,,, 2 ," 201,750 ", 0   , 0   , 2 ," 21,693 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95246," 648,515 ", 441 ," 404,010 "," 279,753 ",,,,,,,, 1 ," 8,163 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95247," 2,047,208 "," 1,354 "," 522,274 "," 345,998 ",,,,,,,, 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95248," 183,431 ", 108 ," 359,365 "," 253,471 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95249," 938,102 ", 730 ," 365,579 "," 254,576 ",,,,,,,, 1 ," 55,873 ", 0   , 0   , 1 ," 6,375 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95250," 2,552 ", 2 ," 216,024 "," 162,018 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95251," 229,847 ", 166 ," 411,614 "," 282,039 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95252," 5,513,018 "," 4,272 "," 404,219 "," 280,129 ",,,,,,,, 1 ," 3,113 ", 1 ," 22,168 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 12,450 ", 0   , 0   , 0   , 0   
2020,95254," 320,998 ", 191 ," 488,073 "," 339,851 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95255," 573,926 ", 477 ," 340,952 "," 232,354 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95257," 141,781 ", 137 ," 307,709 "," 208,586 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95912," 776,587 ", 813 ," 347,557 "," 238,503 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95932," 1,453,837 "," 1,390 "," 354,293 "," 244,078 ",,,,,,,, 1 ," 3,062 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 7,164 ", 0   , 0   , 0   , 0   
2020,95950," 43,056 ", 44 ," 307,847 "," 214,562 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95955," 164,643 ", 157 ," 316,064 "," 222,500 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95970," 72,744 ", 74 ," 300,305 "," 210,580 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95979," 147,585 ", 130 ," 323,221 "," 219,925 ",,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95987," 894,317 ", 986 ," 331,440 "," 227,478 ",,,,,,,, 3 ," 11,114 ", 0   , 0   , 1 ," 4,397 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94505," 6,388,198 "," 4,946 "," 654,725 "," 450,885 ",,,,,,,, 2 ," 117,715 ", 0   , 0   , 2 ," 159,760 ", 0   , 0   , 0   , 0   , 1 ," 7,529 ", 0   , 0   , 0   , 0   
2020,94506," 14,312,801 "," 6,860 "," 1,122,066 "," 746,674 ",,,,,,,, 5 ," 1,347,275 ", 0   , 0   , 3 ," 390,638 ", 1 , 175 , 0   , 0   , 0   , 0   , 1 ," 41,025 ", 0   , 0   
2020,94507," 12,841,285 "," 5,019 "," 1,303,549 "," 861,732 ",,,,,,,, 4 ," 1,687,052 ", 0   , 0   , 2 ," 25,216 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
