year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2018,94612," 128,094 ", 106 ," 425,918 "," 287,530 ",, 0.38 , 66 , 40 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94613, 119 , 0   ," 294,700 "," 221,100 ",, 2.00 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94614," 1,954 ", 1 ," 1,064,000 "," 532,000 ",, 3.00 , 0   , 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94615, 693 , 1 ," 299,336 "," 224,713 ",, 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94618," 4,783,537 "," 2,690 "," 805,805 "," 567,198 ",, 0.89 , 945 ," 1,280 ", 280 , 183 , 2 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94619," 5,264,444 "," 4,029 "," 493,544 "," 349,588 ",, 0.88 ," 1,640 "," 1,577 ", 459 , 350 , 3 , 4 ," 1,834,134 ", 0   , 0   , 5 ," 667,739 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94621," 1,916,240 "," 1,910 "," 283,195 "," 196,599 ",, 0.38 ," 1,178 ", 731 , 1 , 0   , 0   , 4 ," 314,779 ", 0   , 0   , 3 ," 27,084 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94702," 2,569,834 "," 2,283 "," 419,125 "," 300,363 ",, 0.37 ," 1,435 ", 846 , 1 , 1 , 0   , 1 ," 5,169 ", 0   , 0   , 1 ," 5,392 ", 0   , 0   , 1 ," 20,001 ", 0   , 0   , 1 , 740 , 0   , 0   
2018,94703," 2,623,465 "," 1,966 "," 500,630 "," 355,190 ",, 0.40 ," 1,178 ", 784 , 1 , 3 , 0   , 1 ," 247,306 ", 0   , 0   , 1 ," 50,078 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94704," 586,701 ", 322 ," 695,895 "," 497,901 ",, 0.90 , 122 , 155 , 5 , 33 , 7 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94705," 4,384,879 "," 1,964 "," 1,010,013 "," 695,119 ",, 1.31 , 392 , 898 , 358 , 309 , 7 , 1 ," 384,790 ", 0   , 0   , 2 ," 67,028 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94706," 2,481,025 "," 2,347 "," 465,636 "," 331,275 ",, 0.45 ," 1,301 "," 1,033 ", 11 , 2 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94707," 4,631,613 "," 2,951 "," 743,619 "," 535,443 ",, 1.47 , 311 ," 1,513 ", 563 , 563 , 1 , 1 ," 9,429 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94708," 4,714,594 "," 2,765 "," 753,129 "," 538,365 ",, 1.90 , 35 ," 1,299 ", 361 ," 1,065 ", 7 , 2 ," 361,187 ", 0   , 0   , 2 ," 196,435 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94709," 937,560 ", 543 ," 725,384 "," 521,232 ",, 0.87 , 179 , 279 , 62 , 24 , 0   , 1 ," 324,561 ", 0   , 0   , 1 ," 176,224 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94710," 692,490 ", 627 ," 445,588 "," 319,627 ",, 0.41 , 374 , 249 , 1 , 3 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94720," 1,544 ", 1 ," 399,000 "," 299,250 ",, 2.00 , 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94648, 503 , 0   ," 512,500 "," 384,400 ",, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,94661," 1,856 ", 1 ," 1,219,000 "," 609,500 ",, 3.00 , 0   , 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95646," 299,550 ", 128 ," 891,425 "," 551,328 ",, 2.24 , 0   , 19 , 60 , 48 , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,96120," 386,603 ", 248 ," 454,850 "," 323,446 ",, 2.51 , 1 , 49 , 33 , 154 , 11 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95601," 59,225 ", 45 ," 403,760 "," 296,973 ",, 1.93 , 1 , 15 , 17 , 13 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95629," 314,481 ", 210 ," 405,594 "," 290,682 ",, 2.58 , 1 , 25 , 49 , 119 , 15 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95640," 1,265,009 "," 1,441 "," 352,215 "," 250,922 ",, 1.04 , 385 , 679 , 319 , 59 , 0   , 5 ," 486,841 ", 0   , 0   , 4 ," 113,463 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95642," 1,539,249 "," 1,372 "," 398,742 "," 289,264 ",, 1.75 , 148 , 403 , 476 , 338 , 9 , 3 ," 286,205 ", 0   , 0   , 2 ," 202,274 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95643, 407 , 1 ," 275,200 "," 206,400 ",, 3.00 , 0   , 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95644, 950 , 2 ," 165,865 "," 103,719 ",, 1.50 , 0   , 1 , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95665," 1,207,995 ", 954 ," 380,627 "," 279,139 ",, 2.99 , 0   , 7 , 172 , 599 , 177 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95666," 2,283,228 "," 1,797 "," 363,661 "," 260,776 ",, 3.06 , 1 , 12 , 181 ," 1,283 ", 320 , 2 ," 32,277 ", 0   , 0   , 2 ," 1,430 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95669," 455,373 ", 384 ," 404,299 "," 294,607 ",, 1.47 , 32 , 173 , 147 , 31 , 2 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95675," 52,208 ", 50 ," 271,621 "," 194,454 ",, 2.94 , 0   , 1 , 2 , 46 , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95685," 1,174,303 ", 962 ," 423,827 "," 309,613 ",, 1.96 , 42 , 336 , 227 , 329 , 28 , 2 ," 385,393 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 70,679 ", 0   , 0   , 0   , 0   , 0   , 0   
2018,95689," 610,299 ", 434 ," 399,103 "," 291,295 ",, 2.78 , 0   , 44 , 86 , 223 , 81 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95699," 14,811 ", 15 ," 354,971 "," 246,939 ",, 2.03 , 0   , 2 , 10 , 3 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95700, 410 , 1 ," 127,300 "," 64,700 ",, 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95914," 123,943 ", 88 ," 316,498 "," 225,370 ",, 2.38 , 0   , 13 , 28 , 47 , 0   , 1 ," 353,626 ", 0   , 0   , 1 ," 177,540 ", 0   , 0   , 1 ," 3,440 ", 0   , 0   , 0   , 0   , 0   , 0   
2018,95916," 336,982 ", 248 ," 303,790 "," 218,090 ",, 2.91 , 0   , 1 , 54 , 158 , 35 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 8 ," 39,268 ", 1 ," 4,786 ", 9 ," 31,590 ", 1 , 429 
2018,95917," 422,105 ", 518 ," 260,200 "," 188,444 ",, 0.40 , 309 , 209 , 0   , 0   , 0   , 2 ," 67,859 ", 0   , 0   , 2 ," 15,157 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95926," 4,291,428 "," 4,908 "," 334,391 "," 233,956 ",, 0.48 ," 2,582 "," 2,295 ", 23 , 8 , 0   , 2 ," 136,078 ", 1 ," 6,672 ", 2 ," 14,641 ", 1 ," 4,075 ", 20 ," 2,351,076 ", 8 ," 115,993 ", 19 ," 352,390 ", 4 ," 14,722 "
2018,95927, 793 , 1 ," 402,514 "," 301,961 ",, 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95928," 4,820,823 "," 4,878 "," 386,458 "," 272,757 ",, 0.87 ," 1,640 "," 2,589 ", 301 , 342 , 6 , 9 ," 13,415,693 ", 1 ," 11,836 ", 1 ," 15,866 ", 0   , 0   , 243 ," 71,743,792 ", 40 ," 1,239,199 ", 237 ," 33,682,416 ", 31 ," 167,229 "
2018,95930," 77,357 ", 68 ," 274,981 "," 193,633 ",, 2.78 , 0   , 4 , 7 , 57 , 0   , 1 ," 494,618 ", 0   , 0   , 1 ," 55,453 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95938," 684,346 ", 624 ," 423,184 "," 296,208 ",, 0.54 , 290 , 331 , 2 , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 2 ," 775,132 ", 3 ," 68,298 ", 1 ," 3,274 ", 2 ," 3,063 "
2018,95940," 4,596 ", 3 ," 281,567 "," 182,183 ",, 3.33 , 0   , 0   , 0   , 2 , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95941," 69,630 ", 50 ," 293,757 "," 205,534 ",, 2.77 , 0   , 0   , 14 , 34 , 3 , 1 ," 7,603 ", 0   , 0   , 1 , 775 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95942," 582,610 ", 416 ," 368,029 "," 265,620 ",, 2.91 , 1 , 1 , 76 , 293 , 44 , 1 ," 17,088 ", 0   , 0   , 1 ," 3,528 ", 0   , 0   , 17 ," 158,024 ", 4 ," 75,100 ", 24 ," 81,194 ", 6 ," 11,073 "
2018,95948," 1,276,585 "," 1,559 "," 287,575 "," 203,039 ",, 0.48 , 819 , 738 , 0   , 2 , 0   , 3 ," 999,059 ", 0   , 0   , 3 ," 314,024 ", 0   , 0   , 0   , 0   , 1 ," 63,385 ", 1 ," 27,247 ", 1 ," 4,729 "
2018,95954," 3,124,639 "," 2,757 "," 312,617 "," 220,284 ",, 2.76 , 4 , 7 , 745 ," 1,886 ", 115 , 8 ," 1,114,526 ", 0   , 0   , 7 ," 528,663 ", 0   , 0   ," 1,176 "," 276,291,770 ", 101 ," 3,494,153 "," 1,131 "," 122,428,185 ", 72 ," 1,042,277 "
2018,95958," 7,046 ", 9 ," 260,849 "," 164,955 ",, 0.66 , 3 , 6 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95965," 2,236,663 "," 2,289 "," 279,387 "," 202,630 ",, 0.98 , 849 , 918 , 248 , 265 , 10 , 5 ," 872,661 ", 0   , 0   , 5 ," 420,061 ", 0   , 0   , 203 ," 34,882,972 ", 25 ," 733,582 ", 202 ," 16,049,277 ", 17 ," 92,771 "
2018,95966," 4,760,985 "," 4,583 "," 300,563 "," 215,699 ",, 1.79 , 382 ," 1,588 "," 1,253 "," 1,330 ", 29 , 9 ," 64,399 ", 0   , 0   , 5 ," 52,832 ", 0   , 0   , 4 ," 32,288 ", 3 ," 30,230 ", 7 ," 65,078 ", 2 ," 4,435 "
2018,95967, 139 , 0   ," 241,361 "," 181,094 ",, 2.00 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95968," 137,941 ", 165 ," 240,033 "," 176,251 ",, 0.32 , 113 , 51 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95969," 10,288,348 "," 9,007 "," 324,279 "," 230,474 ",, 2.57 , 95 , 388 ," 2,921 "," 5,526 ", 78 , 10 ," 2,120,816 ", 0   , 0   , 7 ," 291,611 ", 0   , 0   ," 4,808 "," 1,956,441,729 ", 66 ," 7,084,289 "," 4,475 "," 839,970,233 ", 45 ," 1,567,315 "
2018,95973," 5,123,791 "," 5,765 "," 366,941 "," 258,096 ",, 0.66 ," 2,377 "," 3,136 ", 98 , 141 , 13 , 2 ," 277,717 ", 0   , 0   , 2 ," 117,081 ", 0   , 0   , 16 ," 1,479,186 ", 12 ," 131,958 ", 19 ," 273,904 ", 6 ," 24,432 "
2018,95974," 44,261 ", 48 ," 328,302 "," 246,470 ",, 0.46 , 26 , 22 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95978," 40,286 ", 42 ," 234,740 "," 153,726 ",, 2.50 , 0   , 1 , 19 , 22 , 0   , 1 , 463 , 0   , 0   , 0   , 0   , 0   , 0   , 6 ," 46,363 ", 0   , 0   , 10 ," 56,495 ", 0   , 0   
2018,95221," 15,961 ", 15 ," 343,285 "," 250,123 ",, 0.48 , 12 , 1 , 0   , 2 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95222," 1,367,462 "," 1,102 "," 426,766 "," 311,408 ",, 1.88 , 20 , 473 , 231 , 373 , 5 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2018,95223," 4,925,037 "," 3,889 "," 388,198 "," 278,605 ",, 2.97 , 11 , 26 , 351 ," 3,201 ", 301 , 1 ," 10,511 ", 0   , 0   , 1 , 536 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
