year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2020,94546," 8,170,515 "," 7,053 "," 497,129 "," 330,048 ", 2.04 ,,,,,,, 3 ," 334,848 ", 0   , 0   , 2 ," 78,534 ", 0   , 0   , 0   , 0   , 2 ," 4,282 ", 1 ," 22,500 ", 0   , 0   
2020,94550," 11,252,564 "," 8,855 "," 589,694 "," 401,421 ", 2.96 ,,,,,,, 3 ," 98,421 ", 1 ," 20,091 ", 1 ," 2,099 ", 1 ," 29,069 ", 5 ," 639,241 ", 1 ," 23,082 ", 7 ," 750,112 ", 1 , 250 
2020,94551," 5,924,740 "," 5,469 "," 459,282 "," 311,215 ", 2.92 ,,,,,,, 2 ," 216,297 ", 1 ," 109,798 ", 2 ," 218,872 ", 1 ," 47,892 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94552," 4,728,166 "," 3,050 "," 660,565 "," 445,580 ", 2.06 ,,,,,,, 4 ," 67,330 ", 1 ," 11,135 ", 1 ," 5,098 ", 1 ," 6,093 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94555," 4,996,803 "," 5,181 "," 496,220 "," 328,193 ", 2.00 ,,,,,,, 2 ," 74,903 ", 0   , 0   , 2 ," 27,845 ", 0   , 0   , 1 ," 7,706 ", 0   , 0   , 0   , 0   , 0   , 0   
2020,94560," 6,521,450 "," 6,826 "," 469,952 "," 309,746 ", 2.02 ,,,,,,, 4 ," 90,824 ", 0   , 0   , 3 ," 313,582 ", 0   , 0   , 0   , 0   , 1 ," 14,195 ", 0   , 0   , 0   , 0   
2020,94566," 11,291,221 "," 7,393 "," 783,990 "," 519,855 ", 2.90 ,,,,,,, 6 ," 620,258 ", 0   , 0   , 1 ," 17,887 ", 0   , 0   , 1 ," 2,419 ", 0   , 0   , 1 ," 1,008 ", 0   , 0   
2020,94568," 10,190,771 "," 9,297 "," 667,369 "," 429,145 ", 2.13 ,,,,,,, 2 ," 141,836 ", 0   , 0   , 3 ," 18,236 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94577," 6,355,762 "," 5,985 "," 453,500 "," 299,405 ", 2.01 ,,,,,,, 7 ," 154,017 ", 0   , 0   , 4 ," 31,537 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94578," 3,470,683 "," 3,660 "," 404,892 "," 263,090 ", 2.01 ,,,,,,, 5 ," 575,602 ", 0   , 0   , 6 ," 91,650 ", 0   , 0   , 0   , 0   , 1 ," 5,364 ", 0   , 0   , 0   , 0   
2020,94579," 3,174,816 "," 3,362 "," 415,608 "," 268,580 ", 2.03 ,,,,,,, 3 ," 351,499 ", 0   , 0   , 3 ," 236,223 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94580," 4,144,208 "," 4,380 "," 386,890 "," 253,566 ", 2.03 ,,,,,,, 1 ," 4,251 ", 0   , 0   , 1 ," 3,815 ", 0   , 0   , 1 ," 11,843 ", 0   , 0   , 1 ," 5,710 ", 0   , 0   
2020,94586," 411,406 ", 185 ," 842,598 "," 533,414 ", 2.37 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94587," 9,579,246 "," 9,150 "," 479,793 "," 322,790 ", 2.03 ,,,,,,, 4 ," 214,412 ", 0   , 0   , 2 ," 141,562 ", 0   , 0   , 1 ," 142,618 ", 3 ," 14,587 ", 0   , 0   , 0   , 0   
2020,94588," 6,432,464 "," 4,813 "," 641,531 "," 431,726 ", 2.91 ,,,,,,, 5 ," 1,050,385 ", 0   , 0   , 5 ," 271,586 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94601," 3,628,748 "," 2,875 "," 405,971 "," 253,242 ", 2.00 ,,,,,,, 4 ," 356,352 ", 0   , 0   , 4 ," 131,784 ", 0   , 0   , 0   , 0   , 1 ," 9,391 ", 0   , 0   , 0   , 0   
2020,94602," 7,405,705 "," 4,574 "," 554,904 "," 364,581 ", 1.97 ,,,,,,, 4 ," 1,610,233 ", 0   , 0   , 5 ," 573,508 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 27,591 ", 0   , 0   
2020,94603," 3,150,310 "," 2,991 "," 324,841 "," 201,237 ", 2.11 ,,,,,,, 6 ," 112,664 ", 2 ," 11,255 ", 2 ," 4,835 ", 1 ," 5,453 ", 2 ," 27,619 ", 0   , 0   , 2 ," 4,388 ", 0   , 0   
2020,94605," 8,411,897 "," 5,866 "," 474,557 "," 310,228 ", 1.94 ,,,,,,, 6 ," 742,396 ", 2 ," 17,423 ", 6 ," 354,522 ", 0   , 0   , 5 ," 719,542 ", 4 ," 31,211 ", 2 ," 35,557 ", 0   , 0   
2020,94606," 2,232,800 "," 1,616 "," 491,590 "," 306,599 ", 2.03 ,,,,,,, 1 ," 199,026 ", 0   , 0   , 1 ," 124,024 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94607," 1,022,688 ", 717 ," 502,619 "," 311,370 ", 2.02 ,,,,,,, 2 ," 254,437 ", 0   , 0   , 2 ," 332,670 ", 0   , 0   , 0   , 0   , 1 ," 8,642 ", 0   , 0   , 0   , 0   
2020,94608," 2,489,369 "," 1,761 "," 460,267 "," 290,864 ", 2.00 ,,,,,,, 1 ," 98,110 ", 1 , 486 , 1 ," 22,443 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94609," 2,913,032 "," 1,847 "," 534,320 "," 344,501 ", 1.99 ,,,,,,, 2 ," 60,879 ", 0   , 0   , 2 ," 26,106 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94610," 6,341,104 "," 2,892 "," 861,590 "," 558,103 ", 2.17 ,,,,,,, 2 ," 27,947 ", 0   , 0   , 1 ," 5,155 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94611," 17,805,391 "," 6,919 "," 979,291 "," 618,975 ", 2.23 ,,,,,,, 2 ," 966,188 ", 0   , 0   , 2 ," 335,435 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94612," 154,483 ", 109 ," 484,181 "," 295,247 ", 1.97 ,,,,,,, 0   , 0   , 1 ," 11,285 ", 0   , 0   , 1 ," 4,057 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94615, 704 , 1 ," 350,800 "," 263,300 ", 4.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94618," 6,498,772 "," 3,011 "," 879,740 "," 570,124 ", 2.00 ,,,,,,, 2 ," 54,129 ", 0   , 0   , 2 ," 10,901 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94619," 6,335,942 "," 4,073 "," 531,551 "," 346,721 ", 1.98 ,,,,,,, 2 ," 27,550 ", 0   , 0   , 3 ," 44,030 ", 0   , 0   , 1 ," 467,472 ", 0   , 0   , 1 ," 101,221 ", 0   , 0   
2020,94621," 2,339,212 "," 2,095 "," 325,280 "," 201,532 ", 1.98 ,,,,,,, 6 ," 426,680 ", 0   , 0   , 4 ," 91,007 ", 0   , 0   , 1 ," 1,039 ", 2 ," 14,825 ", 1 ," 1,304 ", 2 ," 2,390 "
2020,94702," 3,212,107 "," 2,471 "," 466,196 "," 308,656 ", 1.17 ,,,,,,, 0   , 0   , 0   , 0   , 1 ," 4,941 ", 0   , 0   , 1 ," 11,500 ", 0   , 0   , 0   , 0   , 0   , 0   
2020,94703," 3,146,143 "," 2,072 "," 556,658 "," 368,698 ", 1.12 ,,,,,,, 2 ," 162,080 ", 0   , 0   , 1 ," 65,596 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94704," 785,522 ", 353 ," 779,823 "," 504,055 ", 1.19 ,,,,,,, 1 ," 306,643 ", 0   , 0   , 2 ," 82,138 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94705," 6,312,695 "," 2,121 "," 1,149,175 "," 727,518 ", 1.37 ,,,,,,, 1 ," 22,957 ", 0   , 0   , 1 ," 13,014 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 42,621 ", 0   , 0   
2020,94706," 3,089,619 "," 2,431 "," 514,879 "," 337,035 ", 1.97 ,,,,,,, 2 ," 152,353 ", 0   , 0   , 2 ," 115,095 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94707," 6,228,517 "," 2,949 "," 826,608 "," 552,465 ", 1.37 ,,,,,,, 6 ," 1,632,779 ", 0   , 0   , 5 ," 1,185,276 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94708," 5,966,604 "," 2,663 "," 806,673 "," 538,528 ", 1.28 ,,,,,,, 2 ," 36,511 ", 0   , 0   , 1 ," 49,757 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94709," 1,115,390 ", 535 ," 780,290 "," 520,813 ", 1.14 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94710," 836,534 ", 640 ," 483,494 "," 320,014 ", 1.21 ,,,,,,, 2 ," 80,704 ", 0   , 0   , 1 ," 16,176 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,94720," 1,671 ", 1 ," 447,000 "," 335,250 ", 1.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95646," 407,870 ", 112 ," 1,147,878 "," 589,485 ", 4.15 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,96120," 445,023 ", 237 ," 496,617 "," 314,071 ", 5.97 ,,,,,,, 0   , 0   , 0   , 0   , 1 ," 10,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95601," 100,655 ", 65 ," 442,814 "," 297,668 ", 4.34 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95629," 399,161 ", 206 ," 446,282 "," 292,858 ", 6.36 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95640," 1,837,905 "," 1,647 "," 388,645 "," 265,213 ", 3.09 ,,,,,,, 1 ," 290,123 ", 0   , 0   , 2 ," 159,391 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95642," 1,908,872 "," 1,354 "," 426,831 "," 287,678 ", 4.08 ,,,,,,, 2 ," 482,905 ", 0   , 0   , 1 ," 190,900 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 3,845 ", 0   , 0   
2020,95665," 1,169,630 ", 948 ," 395,799 "," 258,706 ", 4.17 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95666," 1,982,041 "," 1,741 "," 373,048 "," 244,181 ", 4.23 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95669," 670,760 ", 439 ," 436,709 "," 295,978 ", 5.21 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95675," 56,191 ", 62 ," 262,202 "," 170,234 ", 4.69 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95685," 1,399,340 ", 974 ," 446,464 "," 301,227 ", 4.52 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95689," 547,877 ", 390 ," 420,170 "," 276,159 ", 5.23 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95699," 30,323 ", 24 ," 353,877 "," 241,911 ", 4.95 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95914," 161,353 ", 92 ," 393,864 "," 247,584 ", 5.92 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95916," 478,931 ", 297 ," 310,671 "," 208,786 ", 5.33 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 111 ," 40,645,628 ", 1 ," 411,750 ", 96 ," 17,436,883 ", 2 ," 183,576 "
2020,95917," 500,756 ", 490 ," 307,354 "," 209,253 ", 3.48 ,,,,,,, 1 ," 23,500 ", 0   , 0   , 1 ," 2,591 ", 0   , 0   , 1 ," 41,948 ", 0   , 0   , 1 ," 11,469 ", 0   , 0   
2020,95926," 5,015,987 "," 4,673 "," 379,785 "," 254,671 ", 3.09 ,,,,,,, 4 ," 510,924 ", 0   , 0   , 5 ," 218,203 ", 0   , 0   , 3 ," 14,729 ", 6 ," 67,630 ", 3 ," 11,106 ", 4 ," 16,746 "
2020,95928," 5,296,886 "," 4,456 "," 415,510 "," 279,796 ", 3.34 ,,,,,,, 1 ," 14,725 ", 0   , 0   , 2 ," 6,149 ", 0   , 0   , 3 ," 23,971 ", 2 ," 22,918 ", 2 ," 47,324 ", 1 , 950 
2020,95930," 81,467 ", 74 ," 319,690 "," 206,343 ", 4.40 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 1,985 ", 0   , 0   , 1 ," 3,167 ", 0   , 0   
2020,95938," 867,189 ", 599 ," 480,362 "," 311,866 ", 4.75 ,,,,,,, 2 ," 370,398 ", 0   , 0   , 1 , 196 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95940," 11,598 ", 4 ," 304,733 "," 207,364 ", 5.12 ,,,,,,, 1 ," 3,908 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 242,000 ", 0   , 0   , 1 ," 123,750 ", 0   , 0   
2020,95941," 64,992 ", 47 ," 331,431 "," 225,254 ", 6.34 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 3 ," 2,817 ", 0   , 0   
2020,95942," 543,503 ", 338 ," 407,762 "," 270,712 ", 5.77 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 62,425 ", 0   , 0   
2020,95948," 1,465,410 "," 1,416 "," 339,119 "," 227,687 ", 3.70 ,,,,,,, 1 ," 747,484 ", 0   , 0   , 3 ," 277,878 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95954," 1,658,955 "," 1,391 "," 328,796 "," 214,829 ", 4.10 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 2,653 ", 0   , 0   , 1 ," 3,029 ", 0   , 0   
2020,95958," 8,564 ", 7 ," 390,992 "," 186,907 ", 4.71 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95965," 2,473,675 "," 2,087 "," 322,171 "," 216,534 ", 4.19 ,,,,,,, 12 ," 569,030 ", 1 ," 2,229 ", 11 ," 349,894 ", 1 ," 1,671 ", 13 ," 127,678 ", 8 ," 72,113 ", 13 ," 61,160 ", 4 ," 24,617 "
2020,95966," 5,621,309 "," 4,594 "," 343,693 "," 227,529 ", 3.82 ,,,,,,, 5 ," 211,021 ", 1 ," 35,148 ", 2 ," 39,973 ", 1 ," 18,508 ", 39 ," 6,534,032 ", 16 ," 157,469 ", 36 ," 3,081,353 ", 7 ," 32,224 "
2020,95968," 186,974 ", 176 ," 286,830 "," 199,222 ", 4.38 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95969," 3,149,151 "," 3,076 "," 294,126 "," 197,216 ", 2.28 ,,,,,,, 1 ," 219,207 ", 0   , 0   , 1 ," 31,195 ", 0   , 0   , 2 ," 21,067 ", 0   , 0   , 0   , 0   , 0   , 0   
2020,95973," 6,546,389 "," 5,836 "," 414,966 "," 280,489 ", 3.45 ,,,,,,, 7 ," 440,668 ", 1 ," 13,897 ", 4 ," 22,886 ", 0   , 0   , 7 ," 75,799 ", 8 ," 90,411 ", 6 ," 15,910 ", 5 ," 45,970 "
2020,95974," 46,147 ", 40 ," 362,127 "," 256,046 ", 4.24 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95978," 69,575 ", 56 ," 288,575 "," 190,586 ", 4.23 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 22,998 ", 0   , 0   
2020,95221," 18,921 ", 13 ," 465,834 "," 283,648 ", 4.71 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95222," 1,359,693 ", 927 ," 428,225 "," 288,132 ", 4.49 ,,,,,,, 1 ," 61,551 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95223," 3,711,917 "," 3,225 "," 405,120 "," 243,002 ", 2.36 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95224," 112,234 ", 86 ," 378,672 "," 242,086 ", 2.54 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95225," 199,022 ", 120 ," 407,601 "," 284,208 ", 6.27 ,,,,,,, 1 ," 321,624 ", 0   , 0   , 1 ," 83,765 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95226," 21,415 ", 11 ," 396,333 "," 288,050 ", 6.70 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95228," 1,977,705 "," 1,318 "," 499,047 "," 321,149 ", 5.02 ,,,,,,, 1 ," 2,717 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95229," 24,948 ", 19 ," 343,601 "," 202,861 ", 4.34 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95232," 64,268 ", 45 ," 345,229 "," 225,836 ", 4.57 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95233," 102,174 ", 97 ," 384,843 "," 228,842 ", 2.15 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95245," 514,113 ", 340 ," 385,108 "," 258,357 ", 4.43 ,,,,,,, 2 ," 201,750 ", 0   , 0   , 2 ," 21,693 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95246," 459,053 ", 317 ," 392,469 "," 261,858 ", 5.28 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95247," 1,236,293 ", 888 ," 472,942 "," 290,995 ", 3.72 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95248," 146,829 ", 80 ," 354,404 "," 243,103 ", 5.60 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95249," 626,545 ", 496 ," 348,030 "," 232,856 ", 4.20 ,,,,,,, 1 ," 55,873 ", 0   , 0   , 1 ," 6,375 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95250," 2,552 ", 2 ," 216,024 "," 162,018 ", 5.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95251," 160,233 ", 118 ," 370,509 "," 241,611 ", 4.60 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95252," 4,323,853 "," 3,176 "," 398,431 "," 268,168 ", 5.15 ,,,,,,, 0   , 0   , 1 ," 22,168 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 12,450 ", 0   , 0   , 0   , 0   
2020,95254," 234,092 ", 125 ," 484,338 "," 323,577 ", 7.27 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95255," 380,016 ", 335 ," 328,138 "," 211,562 ", 4.24 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95257," 92,341 ", 102 ," 290,745 "," 187,584 ", 4.12 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95912," 658,149 ", 666 ," 349,402 "," 234,891 ", 3.34 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95932," 1,218,297 "," 1,122 "," 357,385 "," 241,560 ", 3.16 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95950," 35,005 ", 34 ," 314,163 "," 215,905 ", 4.82 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95955," 147,445 ", 139 ," 320,329 "," 224,947 ", 5.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95970," 60,075 ", 59 ," 306,744 "," 213,154 ", 6.03 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2020,95979," 91,766 ", 72 ," 329,150 "," 205,230 ", 6.79 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
