year,zipcode, Earned Premium , Earned Exposure , Average Cov A , Average Cov C   , Average PPC Class , Average Fire Risk , Count Negligible , Count Low , Count Moderate , Count High , Count Extreme , Non Cat Cov A Fire Claims , Non Cat Cov A Fire Losses , Non Cat Cov A Smoke Claims , Non Cat Cov A Smoke Losses , Non Cat Cov C Fire Claims , Non Cat Cov C Fire Losses , Non Cat Cov C Smoke Claims , Non Cat Cov C Smoke Losses , Cat Cov A Fire Claims , Cat Cov A Fire Losses , Cat Cov A Smoke Claims , Cat Cov A Smoke Losses , Cat Cov C Fire Claims , Cat Cov C Fire Losses , Cat Cov C Smoke Claims , Cat Cov C Smoke Losses 
2019,94602," 6,593,024 "," 4,462 "," 522,309 "," 347,109 ", 1.97 ,,,,,,, 4 ," 49,596 ", 0   , 0   , 2 ," 60,436 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94603," 2,747,149 "," 2,918 "," 304,017 "," 190,343 ", 2.12 ,,,,,,, 7 ," 138,098 ", 0   , 0   , 3 ," 27,164 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94605," 7,391,369 "," 5,758 "," 444,218 "," 294,458 ", 1.94 ,,,,,,, 9 ," 627,208 ", 0   , 0   , 5 ," 111,309 ", 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94606," 1,966,392 "," 1,558 "," 459,832 "," 290,963 ", 2.04 ,,,,,,, 0   , 0   , 0   , 0   , 2 ," 10,798 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94607," 918,231 ", 728 ," 463,264 "," 292,420 ", 2.09 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94608," 2,180,397 "," 1,714 "," 426,656 "," 271,648 ", 2.03 ,,,,,,, 2 ," 844,272 ", 0   , 0   , 1 ," 424,200 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94609," 2,578,700 "," 1,803 "," 497,040 "," 324,785 ", 2.01 ,,,,,,, 3 ," 685,805 ", 0   , 0   , 3 ," 135,548 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94610," 5,592,222 "," 2,818 "," 815,891 "," 534,615 ", 2.18 ,,,,,,, 2 ," 1,086,137 ", 0   , 0   , 1 ," 44,187 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94611," 16,081,299 "," 6,735 "," 942,009 "," 604,586 ", 2.27 ,,,,,,, 7 ," 2,045,734 ", 0   , 0   , 5 ," 607,757 ", 0   , 0   , 1 ," 14,802 ", 0   , 0   , 1 ," 3,094 ", 0   , 0   
2019,94612," 140,464 ", 108 ," 450,212 "," 281,632 ", 2.00 ,,,,,,, 1 ," 55,999 ", 0   , 0   , 1 ," 7,388 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94615, 773 , 1 ," 319,700 "," 240,000 ", 4.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94618," 5,793,290 "," 2,903 "," 832,710 "," 546,138 ", 2.01 ,,,,,,, 2 ," 6,987 ", 0   , 0   , 1 ," 45,805 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94619," 5,534,630 "," 3,957 "," 495,171 "," 327,072 ", 1.99 ,,,,,,, 2 ," 152,947 ", 0   , 0   , 2 ," 101,769 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94621," 2,052,596 "," 2,030 "," 304,307 "," 191,085 ", 2.00 ,,,,,,, 1 ," 60,463 ", 0   , 0   , 1 ," 19,298 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94702," 2,871,202 "," 2,427 "," 435,925 "," 290,795 ", 1.18 ,,,,,,, 1 ," 7,600 ", 0   , 0   , 1 , 270 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94703," 2,803,805 "," 2,041 "," 522,595 "," 348,509 ", 1.13 ,,,,,,, 1 ," 24,912 ", 0   , 0   , 2 ," 433,970 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94704," 681,100 ", 351 ," 726,130 "," 475,185 ", 1.20 ,,,,,,, 0   , 0   , 0   , 0   , 1 ," 50,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94705," 5,628,184 "," 2,095 "," 1,094,890 "," 699,997 ", 1.37 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94706," 2,770,992 "," 2,430 "," 479,741 "," 316,292 ", 1.96 ,,,,,,, 3 ," 346,499 ", 0   , 0   , 2 ," 54,500 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94707," 5,405,768 "," 2,897 "," 781,266 "," 526,978 ", 1.37 ,,,,,,, 6 ," 86,757 ", 0   , 0   , 5 ," 114,940 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94708," 5,384,476 "," 2,635 "," 761,025 "," 513,335 ", 1.28 ,,,,,,, 1 ," 1,299 ", 0   , 0   , 1 ," 4,102 ", 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 1,000 ", 0   , 0   
2019,94709," 989,827 ", 526 ," 740,721 "," 499,392 ", 1.14 ,,,,,,, 1 ," 400,000 ", 0   , 0   , 1 ," 250,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94710," 737,950 ", 634 ," 451,498 "," 299,666 ", 1.24 ,,,,,,, 2 ," 21,990 ", 0   , 0   , 1 ," 12,937 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,94720," 1,616 ", 1 ," 408,000 "," 306,000 ", 1.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95646," 369,958 ", 112 ," 1,137,801 "," 610,178 ", 4.24 ,,,,,,, 0   , 0   , 0   , 0   , 1 ," 5,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,96120," 371,381 ", 217 ," 481,565 "," 318,789 ", 6.32 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95601," 86,243 ", 63 ," 416,665 "," 283,594 ", 4.53 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95629," 336,730 ", 189 ," 427,340 "," 293,207 ", 7.24 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95640," 1,492,586 "," 1,552 "," 361,769 "," 249,982 ", 3.50 ,,,,,,, 2 ," 329,671 ", 0   , 0   , 1 ," 230,250 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95642," 1,635,684 "," 1,317 "," 406,616 "," 282,843 ", 5.02 ,,,,,,, 1 ," 49,999 ", 0   , 0   , 1 ," 25,001 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95644, 475 , 1 ," 130,500 "," 98,000 ", 6.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95665," 1,027,475 ", 781 ," 385,130 "," 263,457 ", 5.59 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 13,924 ", 0   , 0   , 0   , 0   , 0   , 0   
2019,95666," 1,882,767 "," 1,482 "," 370,523 "," 252,847 ", 5.69 ,,,,,,, 2 ," 285,159 ", 0   , 0   , 2 ," 212,945 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95669," 543,793 ", 409 ," 410,971 "," 285,715 ", 6.33 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95675," 49,429 ", 47 ," 240,635 "," 159,376 ", 5.93 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95685," 1,163,443 ", 911 ," 428,184 "," 298,755 ", 4.97 ,,,,,,, 1 ," 13,560 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95689," 494,227 ", 338 ," 405,552 "," 279,834 ", 6.24 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95699," 21,183 ", 20 ," 330,789 "," 224,020 ", 6.10 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95914," 148,558 ", 95 ," 358,337 "," 247,377 ", 6.37 ,,,,,,, 2 ," 4,758 ", 0   , 0   , 2 ," 9,638 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95916," 307,016 ", 209 ," 312,151 "," 214,462 ", 5.72 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95917," 430,918 ", 472 ," 284,393 "," 195,199 ", 3.69 ,,,,,,, 1 ," 103,123 ", 0   , 0   , 1 ," 130,500 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95926," 4,486,388 "," 4,557 "," 355,676 "," 239,197 ", 3.10 ,,,,,,, 4 ," 206,936 ", 0   , 0   , 3 ," 70,934 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95928," 4,712,190 "," 4,363 "," 390,707 "," 264,701 ", 3.36 ,,,,,,, 9 ," 641,158 ", 0   , 0   , 6 ," 243,210 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95930," 79,271 ", 66 ," 305,092 "," 207,991 ", 4.75 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95938," 728,779 ", 579 ," 445,823 "," 295,875 ", 4.82 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95940," 6,255 ", 4 ," 309,985 "," 209,120 ", 5.34 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95941," 62,083 ", 43 ," 297,751 "," 205,415 ", 6.59 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95942," 484,327 ", 299 ," 381,110 "," 262,358 ", 5.80 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95948," 1,277,860 "," 1,379 "," 315,543 "," 213,473 ", 3.79 ,,,,,,, 1 ," 290,729 ", 0   , 0   , 1 ," 50,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95954," 1,715,929 "," 1,578 "," 297,139 "," 202,481 ", 4.12 ,,,,,,, 4 ," 181,218 ", 0   , 0   , 3 ," 33,898 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95958," 7,786 ", 8 ," 354,222 "," 170,818 ", 4.64 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95965," 2,043,095 "," 1,991 "," 297,683 "," 205,048 ", 4.29 ,,,,,,, 3 ," 231,857 ", 0   , 0   , 2 ," 105,801 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95966," 5,019,714 "," 4,458 "," 321,527 "," 222,772 ", 3.96 ,,,,,,, 7 ," 570,353 ", 0   , 0   , 6 ," 130,329 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95968," 159,081 ", 177 ," 261,561 "," 184,346 ", 4.38 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95969," 4,034,475 "," 4,447 "," 262,955 "," 180,726 ", 2.25 ,,,,,,, 2 , 0   , 0   , 0   , 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 ," 2,283 ", 0   , 0   
2019,95973," 5,695,414 "," 5,613 "," 385,869 "," 262,231 ", 3.49 ,,,,,,, 5 ," 252,703 ", 1 ," 35,699 ", 3 ," 93,574 ", 0   , 0   , 1 ," 596,000 ", 0   , 0   , 1 ," 300,000 ", 0   , 0   
2019,95974," 37,025 ", 37 ," 332,080 "," 238,015 ", 4.68 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95978," 54,512 ", 52 ," 271,417 "," 176,627 ", 4.20 ,,,,,,, 1 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95221," 15,891 ", 13 ," 458,516 "," 279,520 ", 4.77 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95222," 1,118,824 ", 900 ," 411,149 "," 286,921 ", 4.62 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95223," 3,369,236 "," 2,768 "," 390,188 "," 250,492 ", 2.56 ,,,,,,, 1 ," 200,000 ", 0   , 0   , 1 ," 56,093 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95224," 96,455 ", 75 ," 355,838 "," 240,014 ", 2.70 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95225," 158,897 ", 115 ," 384,439 "," 268,169 ", 6.44 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95226," 15,030 ", 9 ," 388,068 "," 288,158 ", 6.66 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95228," 1,589,120 "," 1,260 "," 473,325 "," 317,298 ", 5.13 ,,,,,,, 2 ," 278,703 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95229," 18,698 ", 17 ," 308,326 "," 215,027 ", 4.77 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95232," 60,029 ", 43 ," 340,431 "," 233,109 ", 4.95 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95233," 90,502 ", 73 ," 349,656 "," 227,486 ", 2.41 ,,,,,,, 1 ," 463,450 ", 0   , 0   , 1 ," 100,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95245," 461,347 ", 334 ," 373,298 "," 259,719 ", 4.68 ,,,,,,, 2 ," 63,418 ", 0   , 0   , 2 ," 45,374 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95246," 422,413 ", 314 ," 370,338 "," 259,729 ", 5.83 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95247," 1,122,397 ", 799 ," 462,893 "," 306,287 ", 4.03 ,,,,,,, 1 ," 10,000 ", 0   , 0   , 1 ," 10,000 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95248," 145,041 ", 71 ," 328,465 "," 233,501 ", 6.64 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95249," 529,689 ", 479 ," 331,632 "," 228,091 ", 4.36 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95250," 4,012 ", 3 ," 214,640 "," 160,981 ", 5.00 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95251," 146,269 ", 112 ," 360,368 "," 248,601 ", 5.04 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95252," 3,494,825 "," 3,069 "," 375,433 "," 258,680 ", 5.21 ,,,,,,, 5 ," 445,220 ", 1 ," 2,774 ", 5 ," 296,195 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95254," 187,159 ", 120 ," 457,423 "," 308,277 ", 6.93 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95255," 348,872 ", 288 ," 316,372 "," 212,078 ", 4.89 ,,,,,,, 2 ," 186,346 ", 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95257," 88,436 ", 85 ," 270,670 "," 183,136 ", 4.90 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95912," 587,826 ", 647 ," 322,800 "," 219,046 ", 3.40 ,,,,,,, 1 ," 6,750 ", 0   , 0   , 1 , 516 , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95932," 1,129,671 "," 1,097 "," 339,579 "," 231,940 ", 3.21 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95950," 32,198 ", 34 ," 290,162 "," 204,197 ", 5.17 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95955," 132,573 ", 129 ," 299,212 "," 211,509 ", 5.06 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95970," 57,667 ", 58 ," 302,497 "," 215,678 ", 6.02 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95979," 72,675 ", 65 ," 313,269 "," 200,120 ", 6.74 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   
2019,95987," 667,739 ", 771 ," 308,219 "," 209,158 ", 3.25 ,,,,,,, 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 0   , 1 , 300 , 0   , 0   
2019,94505," 4,086,024 "," 3,456 "," 616,392 "," 414,094 ", 3.94 ,,,,,,, 3 ," 66,158 ", 0   , 0   , 2 ," 309,530 ", 0   , 0   , 0   , 0   , 1 ," 2,730 ", 0   , 0   , 0   , 0   
